TEST ID,RULE NUMBER,CASE DESCRIPTION,CREATED_TIMESTAMP,FORM_ID,FORM_ID_SEQ,ALIEN_ID,ALIEN_SEQ,EMPLOYER_ID,COMPANYNAME_TH,COMPANYNAME_EN,BUS_TYPE_ID,JOB_DESCRIPTION,EMPLOYER_NO,"JOB ANOMALY
(ตำแหน่งงานที่จ้างมากกว่าปกติ)",MASTER_FORM_TYPE,MASTER_FORM_STATUS,VALID_UNTIL,UNNAMED: 18
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00032,32,00294,7,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-27 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00032,32,00295,8,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-27 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00032,32,00296,9,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-27 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00032,32,00297,10,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-27 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00032,32,00298,11,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-27 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00032,32,00299,12,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-27 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00032,32,00300,13,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-27 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00032,32,00301,14,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-27 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-01 11:11:00,00032,32,00302,15,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-27 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00303,1,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00304,2,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00305,3,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00306,4,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00307,5,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00308,6,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00309,7,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00310,8,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00311,9,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00312,10,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00313,11,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00314,12,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00315,13,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00316,14,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00317,15,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,งานทํารองเท้า,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-09 11:11:00,00033,33,00318,16,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,งานทําหมวก,33152924,,MT_59,Consider request round1,2027-04-28 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00319,1,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00320,2,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00321,3,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00322,4,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00323,5,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00324,6,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00325,7,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00326,8,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00327,9,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00328,10,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00329,11,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00330,12,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00331,13,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00332,14,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00333,15,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,งานทํารองเท้า,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00334,16,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,งานทําหมวก,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00335,17,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,งานทํารองเท้า,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00336,18,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,งานทําหมวกกรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00337,19,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC20,4.0,กรณีผิดปกติ: กลุ่มคนต่างด้าวย้ายมา ข มากกว่าหรือเท่ากับจำนวน 50 คนกำหนด และทำการย้าย น้อยกว่าหรือเท่ากับ 20 วัน,2024-07-20 11:11:00,00034,34,00338,20,024,สนใจ ไม่ จำกัด,"San Jai Co., Ltd.",4.0,กรรมกร,33152924,,MT_59,Consider request round1,2027-04-29 11:10:59.995,Abnormal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00339,1,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00340,2,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00341,3,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00342,4,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00343,5,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00344,6,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00345,7,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00346,8,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00347,9,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00348,10,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00349,11,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00350,12,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00351,13,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00352,14,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00353,15,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00354,16,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00355,17,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00356,18,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00357,19,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-06-27 11:11:00,00035,35,00358,20,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-04-30 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-16 11:11:00,00036,36,00359,1,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-05-01 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-16 11:11:00,00036,36,00360,2,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-05-01 11:10:59.995,Normal
TC21,4.0,กรณีปกติ: กลุ่มคนต่างด้าวย้ายมา ข เกินจำนวน 50 คนกำหนด และทำการย้ายมากกว่า 20 วัน,2024-07-16 11:11:00,00036,36,00361,3,025,ทันโลก ไม่ จำกัด,"Tun Lok Co., Ltd.",17.0,กรรมกร,25356721,,MT_59,Consider request round1,2027-05-01 11:10:59.995,Normal
